search_run_id,query_id,query_family,source_database,exact_query,request_url_redacted,searched_at_utc,date_start,date_end,filters,sort_order,page_or_cursor,returned_count,total_count,execution_limit,capped_or_truncated,http_status,retry_count,raw_response_path,raw_response_sha256,software_version_or_commit,notes
RUN_20260831_EVIDENCE_MAP_01,QREPO_SEEDS,repository_seeds,repository,Inventory all pre-existing repository PDF/DOCX source files,not_applicable,2026-08-31T14:29:37Z,2015-01-01,2026-08-31,repository presence is not inclusion,repository_path ascending,not_applicable,21,21,21,no,not_applicable,0,not_applicable,not_applicable,0.1.0,Local immutable source inventory.
RUN_20260831_EVIDENCE_MAP_01,QPAIR_BS_BLDG_demand_response_peak_management,pairwise_multi_asset,crossref,"(""base station"" OR ""radio access network"" OR RAN OR ""telecom tower"" OR ""cellular network"" OR 5G OR ""5G-Advanced"" OR B5G OR ""IMT-2030"" OR 6G) AND (""smart building"" OR ""active building"" OR ""grid-interactive building"" OR ""grid-interactive efficient building"" OR ""building energy management system"" OR BEMS OR ""HVAC flexibility"" OR ""building thermal flexibility"") AND (""demand response"" OR ""peak management"" OR ""peak shaving"" OR ""load shifting"" OR flexibility) AND (coordination OR ""coordinated control"" OR ""co-optimization"" OR aggregation OR ""multi-asset"" OR ""integrated energy management"" OR ""distributed control"" OR ""model predictive control"" OR MPC OR ""measurement and verification"")",https://api.crossref.org/works?query.bibliographic=%28%22base+station%22+OR+%22radio+access+network%22+OR+RAN+OR+%22telecom+tower%22+OR+%22cellular+network%22+OR+5G+OR+%225G-Advanced%22+OR+B5G+OR+%22IMT-2030%22+OR+6G%29+AND+%28%22smart+building%22+OR+%22active+building%22+OR+%22grid-interactive+building%22+OR+%22grid-interactive+efficient+building%22+OR+%22building+energy+management+system%22+OR+BEMS+OR+%22HVAC+flexibility%22+OR+%22building+thermal+flexibility%22%29+AND+%28%22demand+response%22+OR+%22peak+management%22+OR+%22peak+shaving%22+OR+%22load+shifting%22+OR+flexibility%29+AND+%28coordination+OR+%22coordinated+control%22+OR+%22co-optimization%22+OR+aggregation+OR+%22multi-asset%22+OR+%22integrated+energy+management%22+OR+%22distributed+control%22+OR+%22model+predictive+control%22+OR+MPC+OR+%22measurement+and+verification%22%29&filter=from-pub-date%3A2015-01-01%2Cuntil-pub-date%3A2026-08-31&rows=10&sort=relevance&order=desc,2026-08-31T14:30:04Z,2015-01-01,2026-08-31,publication date 2015-01-01 through 2026-08-31,relevance descending,page 1,10,2783,10,yes,200,0,data/raw_metadata/crossref/QPAIR_BS_BLDG_demand_response_peak_management.json,485534c1db08ad479e5330b44ea9385eea61a0924943b716caea2a93a1b9b6de,0.1.0,Bounded reproducible metadata discovery for this evidence-map run; all enabled query families are executed and truncation is disclosed.
RUN_20260831_EVIDENCE_MAP_01,QPAIR_BS_BLDG_frequency_response_regulation,pairwise_multi_asset,crossref,"(""base station"" OR ""radio access network"" OR RAN OR ""telecom tower"" OR ""cellular network"" OR 5G OR ""5G-Advanced"" OR B5G OR ""IMT-2030"" OR 6G) AND (""smart building"" OR ""active building"" OR ""grid-interactive building"" OR ""grid-interactive efficient building"" OR ""building energy management system"" OR BEMS OR ""HVAC flexibility"" OR ""building thermal flexibility"") AND (""frequency response"" OR ""frequency regulation"" OR ""fast frequency response"" OR ""ancillary service"" OR reserve) AND (coordination OR ""coordinated control"" OR ""co-optimization"" OR aggregation OR ""multi-asset"" OR ""integrated energy management"" OR ""distributed control"" OR ""model predictive control"" OR MPC OR ""measurement and verification"")",https://api.crossref.org/works?query.bibliographic=%28%22base+station%22+OR+%22radio+access+network%22+OR+RAN+OR+%22telecom+tower%22+OR+%22cellular+network%22+OR+5G+OR+%225G-Advanced%22+OR+B5G+OR+%22IMT-2030%22+OR+6G%29+AND+%28%22smart+building%22+OR+%22active+building%22+OR+%22grid-interactive+building%22+OR+%22grid-interactive+efficient+building%22+OR+%22building+energy+management+system%22+OR+BEMS+OR+%22HVAC+flexibility%22+OR+%22building+thermal+flexibility%22%29+AND+%28%22frequency+response%22+OR+%22frequency+regulation%22+OR+%22fast+frequency+response%22+OR+%22ancillary+service%22+OR+reserve%29+AND+%28coordination+OR+%22coordinated+control%22+OR+%22co-optimization%22+OR+aggregation+OR+%22multi-asset%22+OR+%22integrated+energy+management%22+OR+%22distributed+control%22+OR+%22model+predictive+control%22+OR+MPC+OR+%22measurement+and+verification%22%29&filter=from-pub-date%3A2015-01-01%2Cuntil-pub-date%3A2026-08-31&rows=10&sort=relevance&order=desc,2026-08-31T14:30:05Z,2015-01-01,2026-08-31,publication date 2015-01-01 through 2026-08-31,relevance descending,page 1,10,2127,10,yes,200,0,data/raw_metadata/crossref/QPAIR_BS_BLDG_frequency_response_regulation.json,cb9394100c347304059f4cf6a18cd45d0ec0020bb7cd46e2a6a529f08be2243e,0.1.0,Bounded reproducible metadata discovery for this evidence-map run; all enabled query families are executed and truncation is disclosed.
RUN_20260831_EVIDENCE_MAP_01,QPAIR_BS_BLDG_local_energy_sharing_distribution_support,pairwise_multi_asset,crossref,"(""base station"" OR ""radio access network"" OR RAN OR ""telecom tower"" OR ""cellular network"" OR 5G OR ""5G-Advanced"" OR B5G OR ""IMT-2030"" OR 6G) AND (""smart building"" OR ""active building"" OR ""grid-interactive building"" OR ""grid-interactive efficient building"" OR ""building energy management system"" OR BEMS OR ""HVAC flexibility"" OR ""building thermal flexibility"") AND (""local energy sharing"" OR ""distribution grid"" OR ""voltage support"" OR ""congestion management"" OR microgrid OR ""virtual power plant"" OR VPP) AND (coordination OR ""coordinated control"" OR ""co-optimization"" OR aggregation OR ""multi-asset"" OR ""integrated energy management"" OR ""distributed control"" OR ""model predictive control"" OR MPC OR ""measurement and verification"")",https://api.crossref.org/works?query.bibliographic=%28%22base+station%22+OR+%22radio+access+network%22+OR+RAN+OR+%22telecom+tower%22+OR+%22cellular+network%22+OR+5G+OR+%225G-Advanced%22+OR+B5G+OR+%22IMT-2030%22+OR+6G%29+AND+%28%22smart+building%22+OR+%22active+building%22+OR+%22grid-interactive+building%22+OR+%22grid-interactive+efficient+building%22+OR+%22building+energy+management+system%22+OR+BEMS+OR+%22HVAC+flexibility%22+OR+%22building+thermal+flexibility%22%29+AND+%28%22local+energy+sharing%22+OR+%22distribution+grid%22+OR+%22voltage+support%22+OR+%22congestion+management%22+OR+microgrid+OR+%22virtual+power+plant%22+OR+VPP%29+AND+%28coordination+OR+%22coordinated+control%22+OR+%22co-optimization%22+OR+aggregation+OR+%22multi-asset%22+OR+%22integrated+energy+management%22+OR+%22distributed+control%22+OR+%22model+predictive+control%22+OR+MPC+OR+%22measurement+and+verification%22%29&filter=from-pub-date%3A2015-01-01%2Cuntil-pub-date%3A2026-08-31&rows=10&sort=relevance&order=desc,2026-08-31T14:30:08Z,2015-01-01,2026-08-31,publication date 2015-01-01 through 2026-08-31,relevance descending,page 1,10,3340,10,yes,200,1,data/raw_metadata/crossref/QPAIR_BS_BLDG_local_energy_sharing_distribution_support.json,67b3c5c334e3ed15ec5fb25eda6decbb41471b959307daa6009d710301bbc173,0.1.0,Bounded reproducible metadata discovery for this evidence-map run; all enabled query families are executed and truncation is disclosed.
RUN_20260831_EVIDENCE_MAP_01,QPAIR_BS_BLDG_renewable_energy_integration,pairwise_multi_asset,crossref,"(""base station"" OR ""radio access network"" OR RAN OR ""telecom tower"" OR ""cellular network"" OR 5G OR ""5G-Advanced"" OR B5G OR ""IMT-2030"" OR 6G) AND (""smart building"" OR ""active building"" OR ""grid-interactive building"" OR ""grid-interactive efficient building"" OR ""building energy management system"" OR BEMS OR ""HVAC flexibility"" OR ""building thermal flexibility"") AND (""renewable integration"" OR ""renewable energy matching"" OR curtailment OR ""carbon-aware"" OR ""clean energy matching"") AND (coordination OR ""coordinated control"" OR ""co-optimization"" OR aggregation OR ""multi-asset"" OR ""integrated energy management"" OR ""distributed control"" OR ""model predictive control"" OR MPC OR ""measurement and verification"")",https://api.crossref.org/works?query.bibliographic=%28%22base+station%22+OR+%22radio+access+network%22+OR+RAN+OR+%22telecom+tower%22+OR+%22cellular+network%22+OR+5G+OR+%225G-Advanced%22+OR+B5G+OR+%22IMT-2030%22+OR+6G%29+AND+%28%22smart+building%22+OR+%22active+building%22+OR+%22grid-interactive+building%22+OR+%22grid-interactive+efficient+building%22+OR+%22building+energy+management+system%22+OR+BEMS+OR+%22HVAC+flexibility%22+OR+%22building+thermal+flexibility%22%29+AND+%28%22renewable+integration%22+OR+%22renewable+energy+matching%22+OR+curtailment+OR+%22carbon-aware%22+OR+%22clean+energy+matching%22%29+AND+%28coordination+OR+%22coordinated+control%22+OR+%22co-optimization%22+OR+aggregation+OR+%22multi-asset%22+OR+%22integrated+energy+management%22+OR+%22distributed+control%22+OR+%22model+predictive+control%22+OR+MPC+OR+%22measurement+and+verification%22%29&filter=from-pub-date%3A2015-01-01%2Cuntil-pub-date%3A2026-08-31&rows=10&sort=relevance&order=desc,2026-08-31T14:30:08Z,2015-01-01,2026-08-31,publication date 2015-01-01 through 2026-08-31,relevance descending,page 1,10,8827,10,yes,200,0,data/raw_metadata/crossref/QPAIR_BS_BLDG_renewable_energy_integration.json,3684f1f4976f4a862a8fac6c3cef393bc7319424ca36aa6c174c5bfbd18d3597,0.1.0,Bounded reproducible metadata discovery for this evidence-map run; all enabled query families are executed and truncation is disclosed.
RUN_20260831_EVIDENCE_MAP_01,QPAIR_BS_BLDG_resilience_emergency_operation,pairwise_multi_asset,crossref,"(""base station"" OR ""radio access network"" OR RAN OR ""telecom tower"" OR ""cellular network"" OR 5G OR ""5G-Advanced"" OR B5G OR ""IMT-2030"" OR 6G) AND (""smart building"" OR ""active building"" OR ""grid-interactive building"" OR ""grid-interactive efficient building"" OR ""building energy management system"" OR BEMS OR ""HVAC flexibility"" OR ""building thermal flexibility"") AND (resilience OR ""emergency operation"" OR ""backup power"" OR outage OR ""critical load"" OR islanding) AND (coordination OR ""coordinated control"" OR ""co-optimization"" OR aggregation OR ""multi-asset"" OR ""integrated energy management"" OR ""distributed control"" OR ""model predictive control"" OR MPC OR ""measurement and verification"")",https://api.crossref.org/works?query.bibliographic=%28%22base+station%22+OR+%22radio+access+network%22+OR+RAN+OR+%22telecom+tower%22+OR+%22cellular+network%22+OR+5G+OR+%225G-Advanced%22+OR+B5G+OR+%22IMT-2030%22+OR+6G%29+AND+%28%22smart+building%22+OR+%22active+building%22+OR+%22grid-interactive+building%22+OR+%22grid-interactive+efficient+building%22+OR+%22building+energy+management+system%22+OR+BEMS+OR+%22HVAC+flexibility%22+OR+%22building+thermal+flexibility%22%29+AND+%28resilience+OR+%22emergency+operation%22+OR+%22backup+power%22+OR+outage+OR+%22critical+load%22+OR+islanding%29+AND+%28coordination+OR+%22coordinated+control%22+OR+%22co-optimization%22+OR+aggregation+OR+%22multi-asset%22+OR+%22integrated+energy+management%22+OR+%22distributed+control%22+OR+%22model+predictive+control%22+OR+MPC+OR+%22measurement+and+verification%22%29&filter=from-pub-date%3A2015-01-01%2Cuntil-pub-date%3A2026-08-31&rows=10&sort=relevance&order=desc,2026-08-31T14:30:11Z,2015-01-01,2026-08-31,publication date 2015-01-01 through 2026-08-31,relevance descending,page 1,10,2153,10,yes,200,1,data/raw_metadata/crossref/QPAIR_BS_BLDG_resilience_emergency_operation.json,66f130c71aeb52cdefad459cc380361779e1bd51f24640c37e3d0a5f9ceb8e7a,0.1.0,Bounded reproducible metadata discovery for this evidence-map run; all enabled query families are executed and truncation is disclosed.
RUN_20260831_EVIDENCE_MAP_01,QPAIR_BS_EV_demand_response_peak_management,pairwise_multi_asset,crossref,"(""base station"" OR ""radio access network"" OR RAN OR ""telecom tower"" OR ""cellular network"" OR 5G OR ""5G-Advanced"" OR B5G OR ""IMT-2030"" OR 6G) AND (""electric vehicle"" OR ""EV fleet"" OR ""smart charging"" OR V1G OR ""vehicle-to-grid"" OR V2G OR ""vehicle-to-building"" OR V2B OR ""vehicle-to-home"" OR V2H) AND (""demand response"" OR ""peak management"" OR ""peak shaving"" OR ""load shifting"" OR flexibility) AND (coordination OR ""coordinated control"" OR ""co-optimization"" OR aggregation OR ""multi-asset"" OR ""integrated energy management"" OR ""distributed control"" OR ""model predictive control"" OR MPC OR ""measurement and verification"")",https://api.crossref.org/works?query.bibliographic=%28%22base+station%22+OR+%22radio+access+network%22+OR+RAN+OR+%22telecom+tower%22+OR+%22cellular+network%22+OR+5G+OR+%225G-Advanced%22+OR+B5G+OR+%22IMT-2030%22+OR+6G%29+AND+%28%22electric+vehicle%22+OR+%22EV+fleet%22+OR+%22smart+charging%22+OR+V1G+OR+%22vehicle-to-grid%22+OR+V2G+OR+%22vehicle-to-building%22+OR+V2B+OR+%22vehicle-to-home%22+OR+V2H%29+AND+%28%22demand+response%22+OR+%22peak+management%22+OR+%22peak+shaving%22+OR+%22load+shifting%22+OR+flexibility%29+AND+%28coordination+OR+%22coordinated+control%22+OR+%22co-optimization%22+OR+aggregation+OR+%22multi-asset%22+OR+%22integrated+energy+management%22+OR+%22distributed+control%22+OR+%22model+predictive+control%22+OR+MPC+OR+%22measurement+and+verification%22%29&filter=from-pub-date%3A2015-01-01%2Cuntil-pub-date%3A2026-08-31&rows=10&sort=relevance&order=desc,2026-08-31T14:30:12Z,2015-01-01,2026-08-31,publication date 2015-01-01 through 2026-08-31,relevance descending,page 1,10,849,10,yes,200,0,data/raw_metadata/crossref/QPAIR_BS_EV_demand_response_peak_management.json,9ec1863a84d86ffd7dbd2a5bdcb0b1c53d8d7f84e8a7fb9391a45b004e340740,0.1.0,Bounded reproducible metadata discovery for this evidence-map run; all enabled query families are executed and truncation is disclosed.
RUN_20260831_EVIDENCE_MAP_01,QPAIR_BS_EV_frequency_response_regulation,pairwise_multi_asset,crossref,"(""base station"" OR ""radio access network"" OR RAN OR ""telecom tower"" OR ""cellular network"" OR 5G OR ""5G-Advanced"" OR B5G OR ""IMT-2030"" OR 6G) AND (""electric vehicle"" OR ""EV fleet"" OR ""smart charging"" OR V1G OR ""vehicle-to-grid"" OR V2G OR ""vehicle-to-building"" OR V2B OR ""vehicle-to-home"" OR V2H) AND (""frequency response"" OR ""frequency regulation"" OR ""fast frequency response"" OR ""ancillary service"" OR reserve) AND (coordination OR ""coordinated control"" OR ""co-optimization"" OR aggregation OR ""multi-asset"" OR ""integrated energy management"" OR ""distributed control"" OR ""model predictive control"" OR MPC OR ""measurement and verification"")",https://api.crossref.org/works?query.bibliographic=%28%22base+station%22+OR+%22radio+access+network%22+OR+RAN+OR+%22telecom+tower%22+OR+%22cellular+network%22+OR+5G+OR+%225G-Advanced%22+OR+B5G+OR+%22IMT-2030%22+OR+6G%29+AND+%28%22electric+vehicle%22+OR+%22EV+fleet%22+OR+%22smart+charging%22+OR+V1G+OR+%22vehicle-to-grid%22+OR+V2G+OR+%22vehicle-to-building%22+OR+V2B+OR+%22vehicle-to-home%22+OR+V2H%29+AND+%28%22frequency+response%22+OR+%22frequency+regulation%22+OR+%22fast+frequency+response%22+OR+%22ancillary+service%22+OR+reserve%29+AND+%28coordination+OR+%22coordinated+control%22+OR+%22co-optimization%22+OR+aggregation+OR+%22multi-asset%22+OR+%22integrated+energy+management%22+OR+%22distributed+control%22+OR+%22model+predictive+control%22+OR+MPC+OR+%22measurement+and+verification%22%29&filter=from-pub-date%3A2015-01-01%2Cuntil-pub-date%3A2026-08-31&rows=10&sort=relevance&order=desc,2026-08-31T14:30:13Z,2015-01-01,2026-08-31,publication date 2015-01-01 through 2026-08-31,relevance descending,page 1,10,795,10,yes,200,0,data/raw_metadata/crossref/QPAIR_BS_EV_frequency_response_regulation.json,df90405386aea4ed4a6c1fde70022dce4c41d9c74283181af33b51e8f2eeca87,0.1.0,Bounded reproducible metadata discovery for this evidence-map run; all enabled query families are executed and truncation is disclosed.
RUN_20260831_EVIDENCE_MAP_01,QPAIR_BS_EV_local_energy_sharing_distribution_support,pairwise_multi_asset,crossref,"(""base station"" OR ""radio access network"" OR RAN OR ""telecom tower"" OR ""cellular network"" OR 5G OR ""5G-Advanced"" OR B5G OR ""IMT-2030"" OR 6G) AND (""electric vehicle"" OR ""EV fleet"" OR ""smart charging"" OR V1G OR ""vehicle-to-grid"" OR V2G OR ""vehicle-to-building"" OR V2B OR ""vehicle-to-home"" OR V2H) AND (""local energy sharing"" OR ""distribution grid"" OR ""voltage support"" OR ""congestion management"" OR microgrid OR ""virtual power plant"" OR VPP) AND (coordination OR ""coordinated control"" OR ""co-optimization"" OR aggregation OR ""multi-asset"" OR ""integrated energy management"" OR ""distributed control"" OR ""model predictive control"" OR MPC OR ""measurement and verification"")",https://api.crossref.org/works?query.bibliographic=%28%22base+station%22+OR+%22radio+access+network%22+OR+RAN+OR+%22telecom+tower%22+OR+%22cellular+network%22+OR+5G+OR+%225G-Advanced%22+OR+B5G+OR+%22IMT-2030%22+OR+6G%29+AND+%28%22electric+vehicle%22+OR+%22EV+fleet%22+OR+%22smart+charging%22+OR+V1G+OR+%22vehicle-to-grid%22+OR+V2G+OR+%22vehicle-to-building%22+OR+V2B+OR+%22vehicle-to-home%22+OR+V2H%29+AND+%28%22local+energy+sharing%22+OR+%22distribution+grid%22+OR+%22voltage+support%22+OR+%22congestion+management%22+OR+microgrid+OR+%22virtual+power+plant%22+OR+VPP%29+AND+%28coordination+OR+%22coordinated+control%22+OR+%22co-optimization%22+OR+aggregation+OR+%22multi-asset%22+OR+%22integrated+energy+management%22+OR+%22distributed+control%22+OR+%22model+predictive+control%22+OR+MPC+OR+%22measurement+and+verification%22%29&filter=from-pub-date%3A2015-01-01%2Cuntil-pub-date%3A2026-08-31&rows=10&sort=relevance&order=desc,2026-08-31T14:30:14Z,2015-01-01,2026-08-31,publication date 2015-01-01 through 2026-08-31,relevance descending,page 1,10,1298,10,yes,200,0,data/raw_metadata/crossref/QPAIR_BS_EV_local_energy_sharing_distribution_support.json,d17aa0971cfe11fcfecb6eb64b297e901a91ec84478e8747baab3f2af9074e4f,0.1.0,Bounded reproducible metadata discovery for this evidence-map run; all enabled query families are executed and truncation is disclosed.
RUN_20260831_EVIDENCE_MAP_01,QPAIR_BS_EV_renewable_energy_integration,pairwise_multi_asset,crossref,"(""base station"" OR ""radio access network"" OR RAN OR ""telecom tower"" OR ""cellular network"" OR 5G OR ""5G-Advanced"" OR B5G OR ""IMT-2030"" OR 6G) AND (""electric vehicle"" OR ""EV fleet"" OR ""smart charging"" OR V1G OR ""vehicle-to-grid"" OR V2G OR ""vehicle-to-building"" OR V2B OR ""vehicle-to-home"" OR V2H) AND (""renewable integration"" OR ""renewable energy matching"" OR curtailment OR ""carbon-aware"" OR ""clean energy matching"") AND (coordination OR ""coordinated control"" OR ""co-optimization"" OR aggregation OR ""multi-asset"" OR ""integrated energy management"" OR ""distributed control"" OR ""model predictive control"" OR MPC OR ""measurement and verification"")",https://api.crossref.org/works?query.bibliographic=%28%22base+station%22+OR+%22radio+access+network%22+OR+RAN+OR+%22telecom+tower%22+OR+%22cellular+network%22+OR+5G+OR+%225G-Advanced%22+OR+B5G+OR+%22IMT-2030%22+OR+6G%29+AND+%28%22electric+vehicle%22+OR+%22EV+fleet%22+OR+%22smart+charging%22+OR+V1G+OR+%22vehicle-to-grid%22+OR+V2G+OR+%22vehicle-to-building%22+OR+V2B+OR+%22vehicle-to-home%22+OR+V2H%29+AND+%28%22renewable+integration%22+OR+%22renewable+energy+matching%22+OR+curtailment+OR+%22carbon-aware%22+OR+%22clean+energy+matching%22%29+AND+%28coordination+OR+%22coordinated+control%22+OR+%22co-optimization%22+OR+aggregation+OR+%22multi-asset%22+OR+%22integrated+energy+management%22+OR+%22distributed+control%22+OR+%22model+predictive+control%22+OR+MPC+OR+%22measurement+and+verification%22%29&filter=from-pub-date%3A2015-01-01%2Cuntil-pub-date%3A2026-08-31&rows=10&sort=relevance&order=desc,2026-08-31T14:30:16Z,2015-01-01,2026-08-31,publication date 2015-01-01 through 2026-08-31,relevance descending,page 1,10,3528,10,yes,200,0,data/raw_metadata/crossref/QPAIR_BS_EV_renewable_energy_integration.json,c916d2a123ab0fd73d2f85f6a894f8057ebc236e4b2248b0d8b4fc30b2d4fee5,0.1.0,Bounded reproducible metadata discovery for this evidence-map run; all enabled query families are executed and truncation is disclosed.
RUN_20260831_EVIDENCE_MAP_01,QPAIR_BS_EV_resilience_emergency_operation,pairwise_multi_asset,crossref,"(""base station"" OR ""radio access network"" OR RAN OR ""telecom tower"" OR ""cellular network"" OR 5G OR ""5G-Advanced"" OR B5G OR ""IMT-2030"" OR 6G) AND (""electric vehicle"" OR ""EV fleet"" OR ""smart charging"" OR V1G OR ""vehicle-to-grid"" OR V2G OR ""vehicle-to-building"" OR V2B OR ""vehicle-to-home"" OR V2H) AND (resilience OR ""emergency operation"" OR ""backup power"" OR outage OR ""critical load"" OR islanding) AND (coordination OR ""coordinated control"" OR ""co-optimization"" OR aggregation OR ""multi-asset"" OR ""integrated energy management"" OR ""distributed control"" OR ""model predictive control"" OR MPC OR ""measurement and verification"")",https://api.crossref.org/works?query.bibliographic=%28%22base+station%22+OR+%22radio+access+network%22+OR+RAN+OR+%22telecom+tower%22+OR+%22cellular+network%22+OR+5G+OR+%225G-Advanced%22+OR+B5G+OR+%22IMT-2030%22+OR+6G%29+AND+%28%22electric+vehicle%22+OR+%22EV+fleet%22+OR+%22smart+charging%22+OR+V1G+OR+%22vehicle-to-grid%22+OR+V2G+OR+%22vehicle-to-building%22+OR+V2B+OR+%22vehicle-to-home%22+OR+V2H%29+AND+%28resilience+OR+%22emergency+operation%22+OR+%22backup+power%22+OR+outage+OR+%22critical+load%22+OR+islanding%29+AND+%28coordination+OR+%22coordinated+control%22+OR+%22co-optimization%22+OR+aggregation+OR+%22multi-asset%22+OR+%22integrated+energy+management%22+OR+%22distributed+control%22+OR+%22model+predictive+control%22+OR+MPC+OR+%22measurement+and+verification%22%29&filter=from-pub-date%3A2015-01-01%2Cuntil-pub-date%3A2026-08-31&rows=10&sort=relevance&order=desc,2026-08-31T14:30:16Z,2015-01-01,2026-08-31,publication date 2015-01-01 through 2026-08-31,relevance descending,page 1,10,755,10,yes,200,0,data/raw_metadata/crossref/QPAIR_BS_EV_resilience_emergency_operation.json,2c91d6eeb7f343a43b4b2c0c1ac727f48981e01393ad176f64191700006d2bc6,0.1.0,Bounded reproducible metadata discovery for this evidence-map run; all enabled query families are executed and truncation is disclosed.
RUN_20260831_EVIDENCE_MAP_01,QPAIR_DC_BLDG_demand_response_peak_management,pairwise_multi_asset,crossref,"(""data centre"" OR ""data center"" OR ""AI data centre"" OR ""AI data center"" OR ""cloud computing facility"" OR ""high performance computing"" OR ""edge data centre"" OR ""edge data center"") AND (""smart building"" OR ""active building"" OR ""grid-interactive building"" OR ""grid-interactive efficient building"" OR ""building energy management system"" OR BEMS OR ""HVAC flexibility"" OR ""building thermal flexibility"") AND (""demand response"" OR ""peak management"" OR ""peak shaving"" OR ""load shifting"" OR flexibility) AND (coordination OR ""coordinated control"" OR ""co-optimization"" OR aggregation OR ""multi-asset"" OR ""integrated energy management"" OR ""distributed control"" OR ""model predictive control"" OR MPC OR ""measurement and verification"")",https://api.crossref.org/works?query.bibliographic=%28%22data+centre%22+OR+%22data+center%22+OR+%22AI+data+centre%22+OR+%22AI+data+center%22+OR+%22cloud+computing+facility%22+OR+%22high+performance+computing%22+OR+%22edge+data+centre%22+OR+%22edge+data+center%22%29+AND+%28%22smart+building%22+OR+%22active+building%22+OR+%22grid-interactive+building%22+OR+%22grid-interactive+efficient+building%22+OR+%22building+energy+management+system%22+OR+BEMS+OR+%22HVAC+flexibility%22+OR+%22building+thermal+flexibility%22%29+AND+%28%22demand+response%22+OR+%22peak+management%22+OR+%22peak+shaving%22+OR+%22load+shifting%22+OR+flexibility%29+AND+%28coordination+OR+%22coordinated+control%22+OR+%22co-optimization%22+OR+aggregation+OR+%22multi-asset%22+OR+%22integrated+energy+management%22+OR+%22distributed+control%22+OR+%22model+predictive+control%22+OR+MPC+OR+%22measurement+and+verification%22%29&filter=from-pub-date%3A2015-01-01%2Cuntil-pub-date%3A2026-08-31&rows=10&sort=relevance&order=desc,2026-08-31T14:30:18Z,2015-01-01,2026-08-31,publication date 2015-01-01 through 2026-08-31,relevance descending,page 1,10,10213,10,yes,200,0,data/raw_metadata/crossref/QPAIR_DC_BLDG_demand_response_peak_management.json,3f83ff056001e4e5fa15fa9e9ec417ce12c00b3c2707952b6340ba69200be8de,0.1.0,Bounded reproducible metadata discovery for this evidence-map run; all enabled query families are executed and truncation is disclosed.
RUN_20260831_EVIDENCE_MAP_01,QPAIR_DC_BLDG_frequency_response_regulation,pairwise_multi_asset,crossref,"(""data centre"" OR ""data center"" OR ""AI data centre"" OR ""AI data center"" OR ""cloud computing facility"" OR ""high performance computing"" OR ""edge data centre"" OR ""edge data center"") AND (""smart building"" OR ""active building"" OR ""grid-interactive building"" OR ""grid-interactive efficient building"" OR ""building energy management system"" OR BEMS OR ""HVAC flexibility"" OR ""building thermal flexibility"") AND (""frequency response"" OR ""frequency regulation"" OR ""fast frequency response"" OR ""ancillary service"" OR reserve) AND (coordination OR ""coordinated control"" OR ""co-optimization"" OR aggregation OR ""multi-asset"" OR ""integrated energy management"" OR ""distributed control"" OR ""model predictive control"" OR MPC OR ""measurement and verification"")",https://api.crossref.org/works?query.bibliographic=%28%22data+centre%22+OR+%22data+center%22+OR+%22AI+data+centre%22+OR+%22AI+data+center%22+OR+%22cloud+computing+facility%22+OR+%22high+performance+computing%22+OR+%22edge+data+centre%22+OR+%22edge+data+center%22%29+AND+%28%22smart+building%22+OR+%22active+building%22+OR+%22grid-interactive+building%22+OR+%22grid-interactive+efficient+building%22+OR+%22building+energy+management+system%22+OR+BEMS+OR+%22HVAC+flexibility%22+OR+%22building+thermal+flexibility%22%29+AND+%28%22frequency+response%22+OR+%22frequency+regulation%22+OR+%22fast+frequency+response%22+OR+%22ancillary+service%22+OR+reserve%29+AND+%28coordination+OR+%22coordinated+control%22+OR+%22co-optimization%22+OR+aggregation+OR+%22multi-asset%22+OR+%22integrated+energy+management%22+OR+%22distributed+control%22+OR+%22model+predictive+control%22+OR+MPC+OR+%22measurement+and+verification%22%29&filter=from-pub-date%3A2015-01-01%2Cuntil-pub-date%3A2026-08-31&rows=10&sort=relevance&order=desc,2026-08-31T14:30:20Z,2015-01-01,2026-08-31,publication date 2015-01-01 through 2026-08-31,relevance descending,page 1,10,9115,10,yes,200,0,data/raw_metadata/crossref/QPAIR_DC_BLDG_frequency_response_regulation.json,38418e48b78b928f65dbce27b7703304ed9e2d94663197726bb9a02af76b5fe6,0.1.0,Bounded reproducible metadata discovery for this evidence-map run; all enabled query families are executed and truncation is disclosed.
